                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                0.52861,                0.53016,                0.86161,                0.81295,                0.90476,                0.94762,                0.77193,                0.72955,                0.59575,                0.87385,             0.00022573,             0.00022573,             0.00022573
                     21,                0.49601,                0.55549,                0.83351,                0.82914,                0.90476,                0.94762,                0.77584,                0.72766,                0.60938,                0.87442,             0.00023712,             0.00023712,             0.00023712
                     22,                0.54046,                0.55579,                0.85697,                0.85942,                0.90476,                0.94762,                 0.7712,                0.73898,                0.61881,                0.87651,             0.00024852,             0.00024852,             0.00024852
                     23,                 0.5521,                 0.5249,                0.83877,                0.87198,                0.90476,                0.94762,                0.77439,                0.75631,                0.63116,                0.87814,              0.0002599,              0.0002599,              0.0002599
                     24,                 0.5687,                0.56634,                0.84844,                0.83419,                0.95238,                0.94762,                0.77842,                0.76787,                 0.6162,                0.87853,             0.00027128,             0.00027128,             0.00027128
                     25,                0.51426,                0.55242,                0.85175,                0.80829,                0.95238,                0.94762,                 0.7866,                0.76999,                0.59433,                0.87943,             0.00028264,             0.00028264,             0.00028264
                     26,                0.49197,                0.50931,                 0.8235,                0.77105,                0.95238,                0.94762,                0.78417,                0.74845,                0.58936,                0.88131,               0.000294,               0.000294,               0.000294
                     27,                0.55251,                0.56932,                0.85163,                0.81406,                0.95238,                0.94762,                0.79054,                0.71671,                0.58805,                 0.8806,             0.00030536,             0.00030536,             0.00030536
                     28,                0.57276,                 0.5655,                0.84065,                 0.8498,                0.95238,                0.94762,                0.78101,                0.70501,                0.60232,                0.87329,              0.0003167,              0.0003167,              0.0003167
                     29,                0.52341,                0.50144,                0.83735,                 0.8498,                0.95238,                0.94762,                0.78101,                0.70501,                0.60232,                0.87329,             0.00032804,             0.00032804,             0.00032804
                     30,                0.54245,                0.55778,                0.85632,                  0.866,                0.95238,                0.94762,                0.75652,                0.73519,                0.61551,                0.87422,             0.00033937,             0.00033937,             0.00033937
                     31,                0.56054,                0.55312,                0.83054,                0.85903,                0.95238,                0.94762,                 0.7331,                0.79503,                0.66753,                0.87845,             0.00035069,             0.00035069,             0.00035069
                     32,                0.57673,                0.56267,                0.84026,                0.82969,                0.95238,                0.94762,                0.73774,                0.79858,                0.65781,                0.88128,             0.00036201,             0.00036201,             0.00036201
                     33,                0.50336,                0.51658,                0.83794,                0.82969,                0.95238,                0.94762,                0.73774,                0.79858,                0.65781,                0.88128,             0.00037332,             0.00037332,             0.00037332
                     34,                0.52409,                0.52001,                0.85493,                0.77425,                0.95238,                0.94762,                0.74579,                0.76217,                 0.6263,                0.88241,             0.00038081,             0.00038081,             0.00038081
                     35,                 0.5296,                0.57482,                0.84213,                0.81002,                0.90476,                0.94762,                0.75098,                0.76232,                0.60647,                 0.8829,             0.00038068,             0.00038068,             0.00038068
                     36,                0.50006,                0.50427,                0.84719,                0.79346,                0.90476,                0.94762,                0.73044,                0.77981,                0.63358,                0.88491,             0.00038055,             0.00038055,             0.00038055
                     37,                0.57708,                0.57633,                0.86197,                0.79346,                0.90476,                0.94762,                0.73044,                0.77981,                0.63358,                0.88491,             0.00038043,             0.00038043,             0.00038043
                     38,                0.54176,                 0.5305,                0.82447,                0.78427,                0.90476,                0.94762,                0.70994,                0.82618,                0.62119,                0.88741,              0.0003803,              0.0003803,              0.0003803
                     39,                0.53138,                0.56209,                0.84962,                 0.7173,                0.95238,                0.94762,                0.70005,                 0.8629,                0.58778,                0.89026,             0.00038017,             0.00038017,             0.00038017
                     40,                0.55509,                 0.5393,                0.83136,                 0.7963,                0.90476,                0.94762,                0.69755,                0.83762,                0.61535,                 0.8885,             0.00038005,             0.00038005,             0.00038005
                     41,                0.57511,                0.54305,                 0.8408,                 0.7963,                0.90476,                0.94762,                0.69755,                0.83762,                0.61535,                 0.8885,             0.00037992,             0.00037992,             0.00037992
                     42,                0.54406,                0.54249,                0.84707,                 0.7506,                0.95238,                0.94762,                0.75088,                0.75251,                 0.6114,                0.88201,             0.00037979,             0.00037979,             0.00037979
                     43,                0.54048,                0.52833,                0.82739,                0.80607,                0.95238,                0.94762,                0.77736,                0.69855,                0.63793,                0.87775,             0.00037966,             0.00037966,             0.00037966
                     44,                0.56738,                0.57044,                0.85583,                0.80551,                0.95238,                0.94762,                0.77427,                  0.689,                0.64281,                 0.8783,             0.00037954,             0.00037954,             0.00037954
                     45,                0.59105,                0.58812,                0.87218,                0.80551,                0.95238,                0.94762,                0.77427,                  0.689,                0.64281,                 0.8783,             0.00037941,             0.00037941,             0.00037941
                     46,                0.55036,                 0.5166,                0.83237,                0.88462,                0.90417,                0.94762,                0.75456,                0.73262,                0.64967,                0.88285,             0.00037928,             0.00037928,             0.00037928
                     47,                0.54929,                0.49273,                0.83238,                0.88767,                 0.8997,                0.94762,                0.75521,                0.76856,                0.65951,                 0.8812,             0.00037916,             0.00037916,             0.00037916
                     48,                0.53861,                0.50159,                0.82588,                 0.8859,                 0.8984,                0.94762,                0.75035,                 0.7588,                 0.6469,                 0.8801,             0.00037903,             0.00037903,             0.00037903
                     49,                0.54135,                0.53091,                0.84429,                 0.8859,                 0.8984,                0.94762,                0.75035,                 0.7588,                 0.6469,                 0.8801,              0.0003789,              0.0003789,              0.0003789
                     50,                0.50262,                0.51275,                0.84308,                0.88461,                0.90088,                0.94762,                0.75476,                 0.7487,                0.61702,                0.88323,             0.00037877,             0.00037877,             0.00037877
                     51,                 0.5076,                0.47375,                0.83978,                0.88171,                0.90476,                0.94762,                 0.7538,                0.77522,                0.63057,                0.88448,             0.00037865,             0.00037865,             0.00037865
                     52,                   0.52,                0.51542,                0.83978,                 0.7996,                0.95238,                0.94762,                0.73714,                 0.7974,                0.64728,                0.88333,             0.00037852,             0.00037852,             0.00037852
                     53,                0.53807,                0.48979,                0.85697,                 0.7996,                0.95238,                0.94762,                0.73714,                 0.7974,                0.64728,                0.88333,             0.00037839,             0.00037839,             0.00037839
                     54,                0.49805,                0.47628,                0.82084,                0.79468,                0.95238,                0.94762,                0.74178,                0.80764,                 0.6486,                  0.885,             0.00037827,             0.00037827,             0.00037827
                     55,                0.52791,                0.52059,                 0.8291,                0.86679,                0.90476,                0.94762,                0.75025,                0.77078,                0.61752,                0.88258,             0.00037814,             0.00037814,             0.00037814
                     56,                0.51085,                0.50982,                0.84351,                0.87939,                0.90476,                0.94762,                0.77227,                0.72343,                0.61239,                0.88111,             0.00037801,             0.00037801,             0.00037801
                     57,                0.50166,                0.53042,                0.83484,                0.87939,                0.90476,                0.94762,                0.77227,                0.72343,                0.61239,                0.88111,             0.00037789,             0.00037789,             0.00037789
                     58,                0.55359,                0.54294,                0.84949,                0.87292,                0.90476,                0.94762,                0.77191,                0.71884,                0.61019,                0.88243,             0.00037776,             0.00037776,             0.00037776
                     59,                0.49274,                0.50742,                0.84269,                0.86528,                0.90476,                0.94762,                0.75508,                0.72707,                0.62985,                0.87922,             0.00037763,             0.00037763,             0.00037763
                     60,                0.56959,                0.56739,                0.86212,                0.82363,                0.90476,                0.94762,                0.74503,                0.74927,                 0.6201,                 0.8833,              0.0003775,              0.0003775,              0.0003775
                     61,                0.54866,                0.50809,                0.84065,                0.82363,                0.90476,                0.94762,                0.74503,                0.74927,                 0.6201,                 0.8833,             0.00037738,             0.00037738,             0.00037738
                     62,                0.54167,                 0.4846,                0.84746,                0.84084,                0.90476,                0.94762,                0.75975,                0.72681,                0.60631,                0.88618,             0.00037725,             0.00037725,             0.00037725
                     63,                0.49613,                0.49155,                0.82381,                0.87361,                0.90476,                0.94762,                0.77237,                0.70044,                0.60431,                0.88148,             0.00037712,             0.00037712,             0.00037712
                     64,                0.50833,                0.47547,                0.83886,                0.88529,                0.90476,                0.94762,                0.78311,                0.72374,                0.60321,                0.88289,               0.000377,               0.000377,               0.000377
                     65,                0.52558,                0.48933,                0.83227,                0.88529,                0.90476,                0.94762,                0.78311,                0.72374,                0.60321,                0.88289,             0.00037687,             0.00037687,             0.00037687
                     66,                0.50682,                0.50584,                0.83895,                0.80765,                0.95238,                0.94762,                0.77229,                0.76528,                0.58023,                0.88312,             0.00037674,             0.00037674,             0.00037674
                     67,                0.47775,                0.48863,                0.82787,                0.80975,                0.95238,                0.94762,                0.75996,                0.78709,                 0.5621,                0.88054,             0.00037661,             0.00037661,             0.00037661
                     68,                0.52817,                0.48503,                0.82855,                0.76992,                0.95238,                0.94762,                0.75733,                0.75368,                0.55159,                0.87775,             0.00037649,             0.00037649,             0.00037649
                     69,                0.50036,                0.48714,                0.83585,                0.76992,                0.95238,                0.94762,                0.75733,                0.75368,                0.55159,                0.87775,             0.00037636,             0.00037636,             0.00037636
                     70,                0.50229,                0.48387,                0.83721,                0.83839,                0.90476,                0.94762,                0.76012,                0.72479,                0.57164,                0.87776,             0.00037623,             0.00037623,             0.00037623
                     71,                0.50719,                0.48768,                0.82943,                0.87863,                0.90476,                0.94762,                 0.7593,                0.73092,                0.57375,                0.87995,             0.00037611,             0.00037611,             0.00037611
                     72,                0.50428,                0.48408,                0.83593,                0.87284,                0.90476,                0.94762,                0.76408,                0.73911,                0.58334,                0.88083,             0.00037598,             0.00037598,             0.00037598
                     73,                0.50372,                0.47473,                0.81928,                0.87284,                0.90476,                0.94762,                0.76408,                0.73911,                0.58334,                0.88083,             0.00037585,             0.00037585,             0.00037585
                     74,                0.48929,                0.49774,                0.82771,                0.87994,                0.90476,                0.94762,                0.76903,                0.73957,                0.58764,                0.87588,             0.00037573,             0.00037573,             0.00037573
                     75,                 0.5028,                 0.4779,                0.81907,                0.87437,                0.90476,                0.94762,                 0.7667,                0.72734,                0.59343,                0.87375,              0.0003756,              0.0003756,              0.0003756
                     76,                0.47114,                0.52134,                0.83199,                0.87338,                0.90476,                0.94762,                0.77495,                0.71936,                0.59918,                0.87435,             0.00037547,             0.00037547,             0.00037547
                     77,                0.51976,                0.48951,                 0.8099,                0.87338,                0.90476,                0.94762,                0.77495,                0.71936,                0.59918,                0.87435,             0.00037534,             0.00037534,             0.00037534
                     78,                 0.5393,                0.49798,                0.83732,                0.87604,                0.90476,                0.94762,                0.76398,                 0.7303,                0.57479,                0.87646,             0.00037522,             0.00037522,             0.00037522
                     79,                0.48961,                 0.4463,                 0.8202,                0.88059,                0.90476,                0.94762,                0.74404,                0.75331,                0.56083,                0.87973,             0.00037509,             0.00037509,             0.00037509
                     80,                0.50364,                0.49574,                0.82795,                0.89106,                0.90476,                0.94762,                 0.7322,                0.77589,                0.57693,                 0.8852,             0.00037496,             0.00037496,             0.00037496
                     81,                0.50955,                0.48185,                0.81089,                0.89106,                0.90476,                0.94762,                 0.7322,                0.77589,                0.57693,                 0.8852,             0.00037484,             0.00037484,             0.00037484
                     82,                0.51595,                0.50386,                0.82495,                0.90159,                0.90476,                0.94762,                0.72856,                0.82589,                0.60259,                0.89391,             0.00037471,             0.00037471,             0.00037471
                     83,                0.48403,                0.47408,                0.82302,                0.89427,                0.90476,                0.94762,                 0.7418,                0.84555,                0.63084,                0.89421,             0.00037458,             0.00037458,             0.00037458
                     84,                 0.5509,                0.52528,                0.84882,                0.89397,                0.90442,                0.94762,                0.75387,                0.83485,                0.65824,                0.88973,             0.00037445,             0.00037445,             0.00037445
                     85,                0.54232,                0.47819,                0.82743,                0.89397,                0.90442,                0.94762,                0.75387,                0.83485,                0.65824,                0.88973,             0.00037433,             0.00037433,             0.00037433
                     86,                0.47207,                0.46171,                0.83257,                0.89852,                0.90476,                0.94762,                0.76313,                0.77917,                0.64194,                0.88176,              0.0003742,              0.0003742,              0.0003742
                     87,                0.50113,                0.53652,                0.83428,                0.88122,                0.90476,                0.94762,                0.77661,                0.71319,                0.59986,                0.87201,             0.00037407,             0.00037407,             0.00037407
                     88,                 0.5033,                0.47843,                0.81984,                0.88341,                0.90476,                0.94762,                0.77673,                0.70184,                0.59406,                0.86835,             0.00037395,             0.00037395,             0.00037395
                     89,                0.45667,                0.44328,                0.81057,                0.88341,                0.90476,                0.94762,                0.77673,                0.70184,                0.59406,                0.86835,             0.00037382,             0.00037382,             0.00037382
                     90,                0.49147,                0.47511,                0.83331,                0.89457,                0.90476,                0.94762,                0.77175,                0.70532,                 0.6257,                0.86663,             0.00037369,             0.00037369,             0.00037369
                     91,                0.49131,                0.46483,                 0.8418,                0.89152,                0.90476,                0.94762,                0.77487,                0.71386,                0.60151,                0.86924,             0.00037357,             0.00037357,             0.00037357
                     92,                0.48096,                0.47002,                0.85249,                0.86402,                0.90476,                0.94762,                0.74016,                0.77063,                0.58966,                 0.8795,             0.00037344,             0.00037344,             0.00037344
                     93,                0.47707,                0.44779,                0.82887,                0.86402,                0.90476,                0.94762,                0.74016,                0.77063,                0.58966,                 0.8795,             0.00037331,             0.00037331,             0.00037331
                     94,                0.50184,                0.46011,                0.81923,                0.76872,                0.95238,                0.94762,                0.74098,                0.81731,                 0.5862,                 0.8901,             0.00037318,             0.00037318,             0.00037318
                     95,                0.49823,                0.46659,                  0.839,                0.84588,                0.90476,                0.94762,                0.74784,                0.81489,                 0.5879,                0.89134,             0.00037306,             0.00037306,             0.00037306
                     96,                0.49647,                0.46959,                0.81951,                0.84766,                0.90476,                0.94762,                  0.752,                0.82142,                0.60448,                0.89372,             0.00037293,             0.00037293,             0.00037293
                     97,                0.51844,                0.47783,                0.82788,                0.84766,                0.90476,                0.94762,                  0.752,                0.82142,                0.60448,                0.89372,              0.0003728,              0.0003728,              0.0003728
                     98,                0.48931,                0.48367,                0.81733,                0.84403,                0.90476,                0.94762,                0.74673,                0.81703,                0.60061,                0.89258,             0.00037268,             0.00037268,             0.00037268
                     99,                 0.4862,                0.45794,                0.80596,                0.78946,                0.95238,                0.94762,                0.75869,                0.78332,                0.59495,                0.88599,             0.00037255,             0.00037255,             0.00037255
                    100,                0.49297,                0.46393,                0.83678,                0.79972,                0.95238,                0.94762,                0.75304,                0.73906,                0.56893,                0.87459,             0.00037242,             0.00037242,             0.00037242
                    101,                0.52396,                0.48933,                0.82507,                0.79972,                0.95238,                0.94762,                0.75304,                0.73906,                0.56893,                0.87459,             0.00037229,             0.00037229,             0.00037229
                    102,                0.48561,                0.44074,                0.83726,                0.87253,                0.90476,                0.94762,                0.76449,                0.70599,                0.55854,                0.87096,             0.00037217,             0.00037217,             0.00037217
                    103,                0.51142,                0.48998,                0.81946,                0.88143,                0.90476,                0.94762,                0.76481,                0.68382,                0.55513,                0.87135,             0.00037204,             0.00037204,             0.00037204
                    104,                0.49179,                0.44783,                0.81962,                0.88979,                0.90476,                0.94762,                0.76402,                0.69565,                0.56674,                0.87414,             0.00037191,             0.00037191,             0.00037191
                    105,                0.53577,                0.49484,                0.84613,                0.88979,                0.90476,                0.94762,                0.76402,                0.69565,                0.56674,                0.87414,             0.00037179,             0.00037179,             0.00037179
                    106,                0.49427,                0.45375,                0.83004,                0.89237,                0.90476,                0.94762,                0.74953,                0.70897,                0.60521,                0.87799,             0.00037166,             0.00037166,             0.00037166
                    107,                0.51115,                0.46452,                0.83147,                0.89025,                0.90476,                0.94762,                0.73601,                0.76036,                0.62392,                 0.8807,             0.00037153,             0.00037153,             0.00037153
                    108,                0.47327,                0.48272,                0.84667,                0.89242,                0.90476,                0.94762,                0.72972,                0.80747,                0.62866,                0.88463,             0.00037141,             0.00037141,             0.00037141
                    109,                0.53123,                0.48114,                0.84347,                0.89242,                0.90476,                0.94762,                0.72972,                0.80747,                0.62866,                0.88463,             0.00037128,             0.00037128,             0.00037128
                    110,                0.54972,                0.48054,                0.81646,                0.88335,                0.90476,                0.94762,                0.73963,                0.80524,                0.62836,                0.88535,             0.00037115,             0.00037115,             0.00037115
                    111,                0.47581,                 0.4542,                0.84778,                0.87617,                0.90476,                0.94762,                0.76558,                0.77293,                0.60284,                0.88231,             0.00037102,             0.00037102,             0.00037102
                    112,                0.54682,                 0.4923,                0.85105,                0.86011,                0.90476,                0.94762,                0.75418,                0.75958,                 0.5948,                 0.8807,              0.0003709,              0.0003709,              0.0003709
                    113,                0.51936,                0.49044,                0.83559,                0.86011,                0.90476,                0.94762,                0.75418,                0.75958,                 0.5948,                 0.8807,             0.00037077,             0.00037077,             0.00037077
                    114,                0.53648,                0.50159,                0.83832,                0.84063,                0.90476,                0.94762,                0.75902,                0.74739,                0.58393,                0.88132,             0.00037064,             0.00037064,             0.00037064
                    115,                0.50952,                0.44381,                0.83748,                0.76748,                0.95238,                0.94762,                0.73925,                0.78245,                0.57194,                 0.8815,             0.00037052,             0.00037052,             0.00037052
                    116,                0.51613,                0.50065,                0.83498,                0.79953,                0.95238,                0.94762,                0.73627,                0.78734,                0.58683,                0.87853,             0.00037039,             0.00037039,             0.00037039
                    117,                0.55394,                0.49908,                 0.8196,                0.79953,                0.95238,                0.94762,                0.73627,                0.78734,                0.58683,                0.87853,             0.00037026,             0.00037026,             0.00037026
                    118,                0.49752,                0.45967,                0.82966,                0.80601,                0.95238,                0.94762,                0.75526,                0.75806,                 0.5982,                0.87627,             0.00037014,             0.00037014,             0.00037014
                    119,                0.53166,                0.47286,                0.83416,                0.81707,                0.95238,                0.94762,                0.77951,                0.71027,                0.56673,                0.87482,             0.00037001,             0.00037001,             0.00037001
                    120,                0.48082,                0.49604,                0.83965,                0.77539,                0.95238,                0.94762,                0.78327,                0.70277,                 0.5695,                0.87606,             0.00036988,             0.00036988,             0.00036988
                    121,                0.52134,                0.51742,                0.83627,                0.77539,                0.95238,                0.94762,                0.78327,                0.70277,                 0.5695,                0.87606,             0.00036975,             0.00036975,             0.00036975
                    122,                0.52742,                0.52171,                0.84908,                 0.7576,                0.95238,                0.94762,                0.77358,                 0.7138,                0.59811,                0.87194,             0.00036963,             0.00036963,             0.00036963
                    123,                0.48139,                0.46507,                0.82864,                0.74231,                0.95238,                0.94762,                0.77346,                0.71274,                0.58473,                0.86965,              0.0003695,              0.0003695,              0.0003695
                    124,                  0.465,                 0.4532,                0.82546,                 0.8373,                0.90476,                0.94762,                0.78909,                 0.6929,                0.57862,                0.86605,             0.00036937,             0.00036937,             0.00036937
                    125,                0.47043,                0.47153,                0.82851,                 0.8373,                0.90476,                0.94762,                0.78909,                 0.6929,                0.57862,                0.86605,             0.00036925,             0.00036925,             0.00036925
                    126,                0.49207,                0.49337,                0.82538,                0.85253,                0.90476,                0.94762,                0.78955,                0.66838,                0.58513,                0.86242,             0.00036912,             0.00036912,             0.00036912
                    127,                0.49332,                 0.4644,                0.84854,                0.87471,                0.90476,                0.94762,                0.77788,                0.67138,                  0.564,                0.86633,             0.00036899,             0.00036899,             0.00036899
                    128,                0.50666,                0.47918,                0.83552,                0.87024,                0.90476,                0.94762,                0.78257,                0.69906,                0.57597,                  0.868,             0.00036886,             0.00036886,             0.00036886
                    129,                0.46268,                0.43934,                0.82924,                0.87024,                0.90476,                0.94762,                0.78257,                0.69906,                0.57597,                  0.868,             0.00036874,             0.00036874,             0.00036874
                    130,                0.47096,                0.45339,                0.81264,                0.86237,                0.90476,                0.94762,                0.76074,                0.74097,                0.57667,                0.86947,             0.00036861,             0.00036861,             0.00036861
                    131,                0.48676,                0.49837,                0.82648,                0.86614,                0.90476,                0.94762,                0.75317,                0.75977,                0.56739,                0.87197,             0.00036848,             0.00036848,             0.00036848
                    132,                0.49762,                0.49716,                0.82591,                0.87697,                0.90476,                0.94762,                0.76907,                0.72769,                0.56727,                0.87198,             0.00036836,             0.00036836,             0.00036836
                    133,                0.48487,                0.48043,                 0.8533,                0.87697,                0.90476,                0.94762,                0.76907,                0.72769,                0.56727,                0.87198,             0.00036823,             0.00036823,             0.00036823
