                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    142,                 0.6283,                0.84137,                0.85552,                0.84854,                0.91667,                  0.995,                0.78546,                0.73108,                0.64657,                0.90374,             0.00056064,             0.00056064,             0.00056064
                    143,                0.63763,                0.87918,                0.85877,                0.84854,                0.91667,                  0.995,                0.78546,                0.73108,                0.64657,                0.90374,             0.00056045,             0.00056045,             0.00056045
                    144,                 0.5673,                0.77966,                0.85748,                0.79502,                0.91667,                  0.995,                0.79071,                0.78562,                0.65412,                0.91037,             0.00056025,             0.00056025,             0.00056025
                    145,                0.61315,                0.74593,                0.84545,                0.79502,                0.91667,                  0.995,                0.79071,                0.78562,                0.65412,                0.91037,             0.00056006,             0.00056006,             0.00056006
                    146,                0.59811,                0.82822,                0.88196,                0.66682,                      1,                  0.995,                0.79398,                0.79164,                0.64905,                0.91422,             0.00055986,             0.00055986,             0.00055986
                    147,                0.62452,                 0.8037,                0.85713,                0.66682,                      1,                  0.995,                0.79398,                0.79164,                0.64905,                0.91422,             0.00055967,             0.00055967,             0.00055967
                    148,                0.60976,                0.82964,                0.88202,                0.72137,                      1,                  0.995,                0.77749,                0.73657,                0.62406,                0.91629,             0.00055948,             0.00055948,             0.00055948
                    149,                0.56693,                0.74037,                0.83292,                0.72137,                      1,                  0.995,                0.77749,                0.73657,                0.62406,                0.91629,             0.00055928,             0.00055928,             0.00055928
                    150,                 0.6211,                0.81039,                0.84252,                0.76374,                      1,                  0.995,                0.81506,                0.68995,                0.58786,                0.90978,             0.00055909,             0.00055909,             0.00055909
                    151,                0.61381,                0.76778,                0.83852,                0.76374,                      1,                  0.995,                0.81506,                0.68995,                0.58786,                0.90978,             0.00055889,             0.00055889,             0.00055889
                    152,                 0.6328,                0.80072,                0.86682,                0.78511,                      1,                  0.995,                0.79533,                0.67998,                0.59207,                0.90088,              0.0005587,              0.0005587,              0.0005587
                    153,                0.56066,                0.74628,                0.83872,                0.78511,                      1,                  0.995,                0.79533,                0.67998,                0.59207,                0.90088,             0.00055851,             0.00055851,             0.00055851
                    154,                0.53594,                0.78058,                 0.8604,                0.83112,                      1,                  0.995,                0.78608,                0.72201,                0.61635,                0.89894,             0.00055831,             0.00055831,             0.00055831
                    155,                0.67403,                0.86462,                0.88241,                0.83112,                      1,                  0.995,                0.78608,                0.72201,                0.61635,                0.89894,             0.00055812,             0.00055812,             0.00055812
                    156,                 0.6801,                0.83793,                0.87592,                0.83632,                      1,                  0.995,                0.74733,                 0.7253,                0.61467,                0.89919,             0.00055792,             0.00055792,             0.00055792
                    157,                0.61732,                0.78843,                0.85406,                0.83632,                      1,                  0.995,                0.74733,                 0.7253,                0.61467,                0.89919,             0.00055773,             0.00055773,             0.00055773
                    158,                0.62082,                0.81814,                0.86367,                 0.8484,                      1,                  0.995,                0.77901,                 0.6764,                0.61776,                0.89264,             0.00055754,             0.00055754,             0.00055754
                    159,                0.64239,                0.82168,                0.86961,                 0.8484,                      1,                  0.995,                0.77901,                 0.6764,                0.61776,                0.89264,             0.00055734,             0.00055734,             0.00055734
                    160,                 0.6306,                0.81207,                0.86442,                0.85595,                0.99688,                  0.995,                0.78442,                0.66115,                0.60711,                0.89612,             0.00055715,             0.00055715,             0.00055715
                    161,                0.64225,                0.86296,                0.86452,                0.85595,                0.99688,                  0.995,                0.78442,                0.66115,                0.60711,                0.89612,             0.00055695,             0.00055695,             0.00055695
                    162,                0.61345,                0.77117,                0.84637,                0.86754,                0.99582,                  0.995,                0.78377,                0.66317,                0.60851,                0.89372,             0.00055676,             0.00055676,             0.00055676
                    163,                0.62208,                0.82203,                0.86575,                0.86754,                0.99582,                  0.995,                0.78377,                0.66317,                0.60851,                0.89372,             0.00055657,             0.00055657,             0.00055657
                    164,                0.58231,                0.81106,                0.84312,                0.84866,                      1,                  0.995,                0.78805,                0.70769,                0.61261,                0.90224,             0.00055637,             0.00055637,             0.00055637
                    165,                0.55466,                0.76213,                0.85518,                0.84866,                      1,                  0.995,                0.78805,                0.70769,                0.61261,                0.90224,             0.00055618,             0.00055618,             0.00055618
                    166,                0.58578,                0.74947,                0.84199,                0.79703,                      1,                  0.995,                0.75784,                0.81307,                0.60763,                0.91246,             0.00055598,             0.00055598,             0.00055598
                    167,                0.58662,                0.75396,                0.83895,                0.79703,                      1,                  0.995,                0.75784,                0.81307,                0.60763,                0.91246,             0.00055579,             0.00055579,             0.00055579
                    168,                0.60021,                0.78161,                0.86924,                0.75053,                      1,                  0.995,                0.78817,                0.78557,                 0.6222,                0.91052,              0.0005556,              0.0005556,              0.0005556
                    169,                 0.5763,                0.87194,                0.87124,                0.75053,                      1,                  0.995,                0.78817,                0.78557,                 0.6222,                0.91052,              0.0005554,              0.0005554,              0.0005554
                    170,                0.59919,                0.79343,                0.85406,                0.75958,                      1,                  0.995,                0.76547,                0.75469,                0.58786,                0.91062,             0.00055521,             0.00055521,             0.00055521
                    171,                0.60113,                0.76091,                 0.8575,                0.75958,                      1,                  0.995,                0.76547,                0.75469,                0.58786,                0.91062,             0.00055501,             0.00055501,             0.00055501
                    172,                0.62513,                0.79657,                0.85593,                0.78067,                      1,                  0.995,                0.75205,                0.78944,                0.55907,                0.91789,             0.00055482,             0.00055482,             0.00055482
                    173,                0.61628,                0.83779,                0.83658,                0.78067,                      1,                  0.995,                0.75205,                0.78944,                0.55907,                0.91789,             0.00055463,             0.00055463,             0.00055463
                    174,                0.62866,                0.77281,                0.86978,                0.78596,                      1,                  0.995,                0.74994,                0.83109,                0.55878,                 0.9183,             0.00055443,             0.00055443,             0.00055443
                    175,                0.63315,                0.74126,                0.83102,                0.78596,                      1,                  0.995,                0.74994,                0.83109,                0.55878,                 0.9183,             0.00055424,             0.00055424,             0.00055424
                    176,                0.58818,                0.75242,                0.85023,                0.80457,                      1,                  0.995,                0.78319,                0.83193,                0.56014,                0.91559,             0.00055404,             0.00055404,             0.00055404
                    177,                0.63916,                0.83265,                0.86807,                0.80457,                      1,                  0.995,                0.78319,                0.83193,                0.56014,                0.91559,             0.00055385,             0.00055385,             0.00055385
                    178,                0.60838,                0.78263,                0.86464,                0.85526,                      1,                  0.995,                0.79202,                 0.7645,                0.54924,                0.91129,             0.00055365,             0.00055365,             0.00055365
                    179,                0.58067,                0.75343,                0.84535,                0.85526,                      1,                  0.995,                0.79202,                 0.7645,                0.54924,                0.91129,             0.00055346,             0.00055346,             0.00055346
                    180,                0.57213,                0.73308,                0.81618,                0.73198,                      1,                  0.995,                 0.8177,                0.70018,                0.55881,                0.90708,             0.00055327,             0.00055327,             0.00055327
                    181,                0.62183,                0.80491,                0.85066,                0.73198,                      1,                  0.995,                 0.8177,                0.70018,                0.55881,                0.90708,             0.00055307,             0.00055307,             0.00055307
                    182,                 0.5668,                0.76317,                0.85668,                0.75989,                      1,                  0.995,                 0.8241,                0.69587,                0.58349,                0.90519,             0.00055288,             0.00055288,             0.00055288
                    183,                0.58702,                0.75099,                0.84192,                0.75989,                      1,                  0.995,                 0.8241,                0.69587,                0.58349,                0.90519,             0.00055268,             0.00055268,             0.00055268
                    184,                0.60176,                0.76621,                0.85092,                0.75996,                      1,                  0.995,                0.76453,                  0.797,                 0.5948,                0.91165,             0.00055249,             0.00055249,             0.00055249
                    185,                0.55649,                0.73714,                0.86326,                0.75996,                      1,                  0.995,                0.76453,                  0.797,                 0.5948,                0.91165,              0.0005523,              0.0005523,              0.0005523
                    186,                0.65287,                0.77138,                0.86539,                0.72333,                      1,                  0.995,                0.75452,                0.79283,                0.55807,                0.90643,              0.0005521,              0.0005521,              0.0005521
                    187,                0.63655,                0.74685,                0.84271,                0.72333,                      1,                  0.995,                0.75452,                0.79283,                0.55807,                0.90643,             0.00055191,             0.00055191,             0.00055191
                    188,                0.59183,                0.73762,                0.84098,                0.72898,                      1,                  0.995,                0.80665,                0.69453,                0.51705,                0.89119,             0.00055171,             0.00055171,             0.00055171
                    189,                0.63748,                0.75288,                0.83225,                0.72898,                      1,                  0.995,                0.80665,                0.69453,                0.51705,                0.89119,             0.00055152,             0.00055152,             0.00055152
                    190,                0.60349,                 0.7871,                0.85109,                0.76193,                      1,                  0.995,                 0.8177,                0.65998,                0.49365,                0.88974,             0.00055133,             0.00055133,             0.00055133
                    191,                  0.607,                0.75213,                0.84466,                0.76193,                      1,                  0.995,                 0.8177,                0.65998,                0.49365,                0.88974,             0.00055113,             0.00055113,             0.00055113
                    192,                0.57161,                0.72874,                0.82985,                0.76652,                      1,                  0.995,                0.81459,                0.69366,                0.51492,                0.89688,             0.00055094,             0.00055094,             0.00055094
                    193,                 0.6137,                0.72673,                0.86425,                0.76652,                      1,                  0.995,                0.81459,                0.69366,                0.51492,                0.89688,             0.00055074,             0.00055074,             0.00055074
                    194,                0.61576,                0.79424,                0.85143,                0.81383,                      1,                  0.995,                0.78131,                 0.7344,                0.51271,                0.90182,             0.00055055,             0.00055055,             0.00055055
                    195,                0.57601,                0.71962,                0.83303,                0.81383,                      1,                  0.995,                0.78131,                 0.7344,                0.51271,                0.90182,             0.00055036,             0.00055036,             0.00055036
                    196,                0.55597,                  0.686,                 0.8346,                0.80611,                      1,                  0.995,                0.80708,                 0.7097,                0.52012,                0.89511,             0.00055016,             0.00055016,             0.00055016
                    197,                0.61063,                0.74836,                0.85285,                0.80611,                      1,                  0.995,                0.80708,                 0.7097,                0.52012,                0.89511,             0.00054997,             0.00054997,             0.00054997
                    198,                0.56662,                0.70841,                0.85176,                0.84316,                0.91667,                  0.995,                0.80243,                0.65647,                0.50753,                0.89434,             0.00054977,             0.00054977,             0.00054977
                    199,                0.68675,                0.76026,                0.85457,                0.84316,                0.91667,                  0.995,                0.80243,                0.65647,                0.50753,                0.89434,             0.00054958,             0.00054958,             0.00054958
                    200,                0.60381,                 0.7213,                 0.8502,                0.81072,                0.91667,                  0.995,                0.80492,                0.67219,                0.54208,                 0.8981,             0.00054939,             0.00054939,             0.00054939
                    201,                0.64195,                0.73543,                0.82158,                0.81072,                0.91667,                  0.995,                0.80492,                0.67219,                0.54208,                 0.8981,             0.00054919,             0.00054919,             0.00054919
                    202,                0.62914,                0.76375,                0.83397,                0.83788,                0.91667,                0.95354,                 0.7687,                0.68577,                0.56453,                0.90299,               0.000549,               0.000549,               0.000549
                    203,                0.58122,                0.72795,                0.87183,                0.83788,                0.91667,                0.95354,                 0.7687,                0.68577,                0.56453,                0.90299,              0.0005488,              0.0005488,              0.0005488
                    204,                0.55205,                0.68997,                0.83311,                0.86167,                0.91667,                  0.995,                0.79066,                0.70172,                  0.549,                0.89993,             0.00054861,             0.00054861,             0.00054861
                    205,                0.59042,                0.69508,                0.83263,                0.86167,                0.91667,                  0.995,                0.79066,                0.70172,                  0.549,                0.89993,             0.00054842,             0.00054842,             0.00054842
                    206,                0.59405,                0.72169,                 0.8416,                 0.8304,                0.91667,                  0.995,                0.80429,                0.69084,                0.52054,                0.89576,             0.00054822,             0.00054822,             0.00054822
                    207,                0.61213,                0.74603,                0.86451,                 0.8304,                0.91667,                  0.995,                0.80429,                0.69084,                0.52054,                0.89576,             0.00054803,             0.00054803,             0.00054803
                    208,                0.60952,                0.74313,                0.83209,                 0.7358,                      1,                  0.995,                 0.8108,                 0.6723,                0.51611,                0.89207,             0.00054783,             0.00054783,             0.00054783
                    209,                0.60157,                0.73313,                0.85652,                 0.7358,                      1,                  0.995,                 0.8108,                 0.6723,                0.51611,                0.89207,             0.00054764,             0.00054764,             0.00054764
                    210,                0.59699,                0.71204,                0.84287,                0.69076,                      1,                  0.995,                0.82657,                0.64211,                0.50054,                0.89003,             0.00054745,             0.00054745,             0.00054745
                    211,                0.61226,                0.72026,                 0.8335,                0.69076,                      1,                  0.995,                0.82657,                0.64211,                0.50054,                0.89003,             0.00054725,             0.00054725,             0.00054725
                    212,                0.62865,                 0.7265,                0.88013,                0.72105,                      1,                  0.995,                0.82033,                0.63098,                0.47552,                0.88967,             0.00054706,             0.00054706,             0.00054706
                    213,                0.65504,                0.78681,                0.85966,                0.72105,                      1,                  0.995,                0.82033,                0.63098,                0.47552,                0.88967,             0.00054686,             0.00054686,             0.00054686
                    214,                0.61133,                0.73559,                0.84221,                0.75853,                      1,                  0.995,                0.80626,                0.69173,                0.48357,                0.89519,             0.00054667,             0.00054667,             0.00054667
                    215,                0.58553,                0.72499,                0.86664,                0.75853,                      1,                  0.995,                0.80626,                0.69173,                0.48357,                0.89519,             0.00054648,             0.00054648,             0.00054648
                    216,                0.62705,                0.69338,                0.85959,                0.75735,                      1,                  0.995,                0.76811,                0.73954,                0.49012,                0.89597,             0.00054628,             0.00054628,             0.00054628
                    217,                0.58251,                0.71443,                0.86418,                0.75735,                      1,                  0.995,                0.76811,                0.73954,                0.49012,                0.89597,             0.00054609,             0.00054609,             0.00054609
                    218,                0.57299,                0.68065,                0.84223,                0.86341,                0.91667,                  0.995,                0.80495,                0.72605,                0.48632,                0.89935,             0.00054589,             0.00054589,             0.00054589
                    219,                0.61802,                 0.6825,                0.86361,                0.86341,                0.91667,                  0.995,                0.80495,                0.72605,                0.48632,                0.89935,              0.0005457,              0.0005457,              0.0005457
                    220,                0.58557,                0.71963,                0.86348,                 0.8881,                0.91667,                  0.995,                0.80662,                0.69082,                0.50564,                0.90054,             0.00054551,             0.00054551,             0.00054551
                    221,                0.57777,                0.73432,                0.84849,                 0.8881,                0.91667,                  0.995,                0.80662,                0.69082,                0.50564,                0.90054,             0.00054531,             0.00054531,             0.00054531
                    222,                0.58548,                0.67437,                0.84909,                0.85799,                      1,                  0.995,                 0.7863,                0.70252,                0.50824,                0.90404,             0.00054512,             0.00054512,             0.00054512
                    223,                0.58861,                 0.7061,                 0.8652,                0.85799,                      1,                  0.995,                 0.7863,                0.70252,                0.50824,                0.90404,             0.00054492,             0.00054492,             0.00054492
                    224,                0.53785,                0.76438,                0.87678,                0.83752,                      1,                  0.995,                0.77754,                0.73269,                0.52634,                0.90356,             0.00054473,             0.00054473,             0.00054473
                    225,                0.62991,                0.69492,                0.85157,                0.83752,                      1,                  0.995,                0.77754,                0.73269,                0.52634,                0.90356,             0.00054454,             0.00054454,             0.00054454
                    226,                 0.5578,                0.70683,                0.86874,                0.85946,                      1,                  0.995,                0.79403,                0.70876,                 0.5133,                0.90198,             0.00054434,             0.00054434,             0.00054434
                    227,                 0.5423,                0.70587,                0.85617,                0.85946,                      1,                  0.995,                0.79403,                0.70876,                 0.5133,                0.90198,             0.00054415,             0.00054415,             0.00054415
                    228,                0.59481,                0.66443,                0.84031,                0.81678,                      1,                  0.995,                0.80184,                0.70805,                0.49877,                0.88254,             0.00054395,             0.00054395,             0.00054395
                    229,                0.62059,                0.72676,                 0.8559,                0.81678,                      1,                  0.995,                0.80184,                0.70805,                0.49877,                0.88254,             0.00054376,             0.00054376,             0.00054376
                    230,                0.55761,                0.69406,                0.85439,                0.78728,                      1,                  0.995,                 0.8144,                0.71297,                0.49465,                0.88169,             0.00054356,             0.00054356,             0.00054356
                    231,                0.53844,                0.67631,                0.82197,                0.78728,                      1,                  0.995,                 0.8144,                0.71297,                0.49465,                0.88169,             0.00054337,             0.00054337,             0.00054337
                    232,                0.55771,                0.71207,                 0.8571,                0.73019,                      1,                  0.995,                0.81989,                0.71067,                0.49507,                0.88097,             0.00054318,             0.00054318,             0.00054318
                    233,                0.59256,                0.72525,                0.86353,                0.73019,                      1,                  0.995,                0.81989,                0.71067,                0.49507,                0.88097,             0.00054298,             0.00054298,             0.00054298
                    234,                0.51591,                0.64793,                0.82336,                0.84401,                0.91667,                  0.995,                0.80047,                0.74566,                0.49149,                0.88679,             0.00054279,             0.00054279,             0.00054279
                    235,                0.52663,                0.65968,                0.82947,                0.84401,                0.91667,                  0.995,                0.80047,                0.74566,                0.49149,                0.88679,             0.00054259,             0.00054259,             0.00054259
                    236,                0.55636,                0.67056,                0.84079,                0.70408,                      1,                  0.995,                0.79789,                0.72439,                0.48531,                 0.8919,              0.0005424,              0.0005424,              0.0005424
                    237,                0.54327,                0.63563,                0.83894,                0.70408,                      1,                  0.995,                0.79789,                0.72439,                0.48531,                 0.8919,             0.00054221,             0.00054221,             0.00054221
                    238,                0.60008,                0.65685,                0.82883,                0.73362,                      1,                  0.995,                0.83242,                0.68014,                0.47752,                0.88808,             0.00054201,             0.00054201,             0.00054201
                    239,                 0.5634,                0.69283,                0.84421,                0.73362,                      1,                  0.995,                0.83242,                0.68014,                0.47752,                0.88808,             0.00054182,             0.00054182,             0.00054182
                    240,                0.56162,                0.66465,                 0.8216,                0.79576,                      1,                  0.995,                0.82364,                0.69631,                0.48303,                0.88861,             0.00054162,             0.00054162,             0.00054162
                    241,                0.57798,                0.68528,                0.83565,                0.79576,                      1,                  0.995,                0.82364,                0.69631,                0.48303,                0.88861,             0.00054143,             0.00054143,             0.00054143
                    242,                0.55867,                0.68815,                0.84912,                0.86151,                      1,                  0.995,                0.81599,                0.69328,                0.48837,                0.88712,             0.00054124,             0.00054124,             0.00054124
                    243,                0.58051,                0.71464,                0.83754,                0.86151,                      1,                  0.995,                0.81599,                0.69328,                0.48837,                0.88712,             0.00054104,             0.00054104,             0.00054104
                    244,                0.57616,                0.70584,                0.84763,                0.89352,                      1,                  0.995,                0.81736,                0.66391,                0.48823,                0.89222,             0.00054085,             0.00054085,             0.00054085
                    245,                0.53479,                0.71435,                0.85211,                0.89352,                      1,                  0.995,                0.81736,                0.66391,                0.48823,                0.89222,             0.00054065,             0.00054065,             0.00054065
                    246,                0.60856,                0.67468,                0.85523,                0.89739,                      1,                  0.995,                0.83012,                0.65413,                0.46259,                0.89746,             0.00054046,             0.00054046,             0.00054046
                    247,                0.60747,                0.73545,                 0.8611,                0.89739,                      1,                  0.995,                0.83012,                0.65413,                0.46259,                0.89746,             0.00054027,             0.00054027,             0.00054027
                    248,                0.57122,                0.69796,                0.85608,                0.87581,                      1,                  0.995,                0.82751,                0.67504,                0.46217,                 0.8888,             0.00054007,             0.00054007,             0.00054007
                    249,                0.56696,                0.65367,                  0.837,                0.87581,                      1,                  0.995,                0.82751,                0.67504,                0.46217,                 0.8888,             0.00053988,             0.00053988,             0.00053988
                    250,                 0.5375,                0.66823,                0.84991,                0.78998,                      1,                  0.995,                0.81144,                0.71122,                0.46155,                0.88503,             0.00053968,             0.00053968,             0.00053968
                    251,                0.61002,                0.70277,                0.86758,                0.78998,                      1,                  0.995,                0.81144,                0.71122,                0.46155,                0.88503,             0.00053949,             0.00053949,             0.00053949
                    252,                0.57097,                 0.6931,                0.82183,                0.85676,                0.91667,                  0.995,                0.81971,                0.70175,                0.48423,                0.88271,              0.0005393,              0.0005393,              0.0005393
                    253,                0.56623,                0.62553,                0.84506,                0.85676,                0.91667,                  0.995,                0.81971,                0.70175,                0.48423,                0.88271,              0.0005391,              0.0005391,              0.0005391
                    254,                0.56996,                0.67683,                0.84293,                0.83963,                0.91667,                  0.995,                 0.8064,                0.68174,                0.51163,                0.88457,             0.00053891,             0.00053891,             0.00053891
                    255,                0.54042,                 0.6714,                0.84919,                0.83963,                0.91667,                  0.995,                 0.8064,                0.68174,                0.51163,                0.88457,             0.00053871,             0.00053871,             0.00053871
                    256,                0.51221,                0.66002,                0.84659,                0.86186,                0.91667,                  0.995,                0.79466,                0.70234,                0.53571,                0.90532,             0.00053852,             0.00053852,             0.00053852
                    257,                0.54809,                0.61058,                0.82619,                0.86186,                0.91667,                  0.995,                0.79466,                0.70234,                0.53571,                0.90532,             0.00053833,             0.00053833,             0.00053833
                    258,                0.52695,                0.63142,                0.83358,                0.78315,                      1,                  0.995,                0.78471,                0.71563,                0.52828,                0.91124,             0.00053813,             0.00053813,             0.00053813
                    259,                0.53441,                0.65576,                0.84317,                0.78315,                      1,                  0.995,                0.78471,                0.71563,                0.52828,                0.91124,             0.00053794,             0.00053794,             0.00053794
                    260,                0.51274,                0.67439,                0.86553,                0.82454,                      1,                  0.995,                0.77835,                0.69724,                0.50873,                0.89334,             0.00053774,             0.00053774,             0.00053774
                    261,                0.53012,                0.62831,                0.85286,                0.82454,                      1,                  0.995,                0.77835,                0.69724,                0.50873,                0.89334,             0.00053755,             0.00053755,             0.00053755
                    262,                0.55995,                0.72829,                0.82357,                0.84776,                      1,                  0.995,                0.77685,                0.71153,                 0.5043,                0.89274,             0.00053736,             0.00053736,             0.00053736
                    263,                0.55217,                0.70018,                0.85371,                0.84776,                      1,                  0.995,                0.77685,                0.71153,                 0.5043,                0.89274,             0.00053716,             0.00053716,             0.00053716
                    264,                0.54166,                0.64336,                0.83146,                0.88623,                      1,                  0.995,                0.78546,                0.73438,                0.51201,                0.90135,             0.00053697,             0.00053697,             0.00053697
                    265,                0.50735,                0.67974,                0.85452,                0.88623,                      1,                  0.995,                0.78546,                0.73438,                0.51201,                0.90135,             0.00053677,             0.00053677,             0.00053677
                    266,                0.52831,                0.66966,                 0.8584,                 0.8968,                      1,                  0.995,                0.74418,                0.81671,                0.56466,                0.94126,             0.00053658,             0.00053658,             0.00053658
                    267,                0.57357,                0.63529,                0.83949,                 0.8968,                      1,                  0.995,                0.74418,                0.81671,                0.56466,                0.94126,             0.00053639,             0.00053639,             0.00053639
                    268,                0.57449,                0.67437,                0.84913,                0.84523,                      1,                  0.995,                0.75579,                0.88369,                0.60273,                0.96269,             0.00053619,             0.00053619,             0.00053619
                    269,                0.54472,                0.63902,                0.83908,                0.84523,                      1,                  0.995,                0.75579,                0.88369,                0.60273,                0.96269,               0.000536,               0.000536,               0.000536
                    270,                0.56738,                0.63108,                0.82713,                0.84727,                      1,                  0.995,                0.78498,                 0.7958,                0.55647,                0.92713,              0.0005358,              0.0005358,              0.0005358
                    271,                0.56054,                 0.6504,                0.82984,                0.84727,                      1,                  0.995,                0.78498,                 0.7958,                0.55647,                0.92713,             0.00053561,             0.00053561,             0.00053561
                    272,                0.56578,                0.66007,                0.84657,                0.88194,                      1,                  0.995,                0.77789,                 0.7357,                0.50711,                0.89857,             0.00053542,             0.00053542,             0.00053542
                    273,                0.56376,                 0.6362,                0.84312,                0.88194,                      1,                  0.995,                0.77789,                 0.7357,                0.50711,                0.89857,             0.00053522,             0.00053522,             0.00053522
                    274,                0.61097,                0.71226,                0.84574,                 0.9031,                      1,                  0.995,                0.78739,                0.75074,                0.50497,                0.89489,             0.00053503,             0.00053503,             0.00053503
                    275,                 0.5993,                0.68141,                0.85048,                 0.9031,                      1,                  0.995,                0.78739,                0.75074,                0.50497,                0.89489,             0.00053483,             0.00053483,             0.00053483
